"full_id","comm_fkt","dist_wt","distance_rank","lat","lon","num_buildings"
"w1306506022","ANTARETRA_AMBATOMAINTY",3424.81054512958,4,-21.0760920264243,47.8999403611581,14
"w1306504973","ANTARETRA_AMBATOMAINTY",3505.30384271671,5,-21.0793149438144,47.8940166653983,37
"w1309322754","ANTARETRA_AMBATOMALAMA",2010.48971193416,1,-21.0483378986158,47.8171428493131,12
"w1309322749","ANTARETRA_AMBATOMALAMA",2064.2524005487,2,-21.049102761325,47.8186004354223,5
"w1309337878","ANTARETRA_AMBATOMALAMA",2101.70233196159,3,-21.0496749167797,47.8152011849177,5
"w1309299211","ANTARETRA_AMBATOMALAMA",2122.92866941015,4,-21.0444962378829,47.8187581538718,6
"w758576255","ANTARETRA_AMBATOMALAMA",2153.23731138546,5,-21.0435047810801,47.8195269194762,34
"w1310005510","ANTARETRA_AMBODIVOLOMBORONA",1958.1453125,1,-21.0186138067305,47.8092179828639,5
"w758576244","ANTARETRA_AMBODIVOLOMBORONA",1997.684375,2,-21.0303646599697,47.8057191897829,52
"w1309536150","ANTARETRA_AMBODIVOLOMBORONA",2007.465625,3,-21.0264392815732,47.8095231994034,8
"w758576249","ANTARETRA_AMBODIVOLOMBORONA",2079.8109375,4,-21.032193680233,47.8091427200138,111
"w1309536132","ANTARETRA_AMBODIVOLOMBORONA",2087.9671875,5,-21.0286540769881,47.8024924974098,12
"w1305723770","ANTARETRA_AMBOHITSARA SUD",2330.84954954955,1,-21.1062159966232,47.8270393552436,41
"w1304792711","ANTARETRA_AMBOHITSARA SUD",2335.81711711712,2,-21.1047610900676,47.8286047906126,7
"w1304792702","ANTARETRA_AMBOHITSARA SUD",2347.33963963964,3,-21.1037822746152,47.8275397722146,36
"w1305722502","ANTARETRA_AMBOHITSARA SUD",2385.68198198198,4,-21.1086379223876,47.8262417194712,38
"w1305722509","ANTARETRA_AMBOHITSARA SUD",2415.16306306306,5,-21.1087140925224,47.8290288442291,11
"w1306341166","ANTARETRA_ANTARETRA",1406.11886949293,1,-21.0801820936665,47.8517240969487,102
"w1306320380","ANTARETRA_ANTARETRA",1502.76641729011,2,-21.0810430993089,47.8480197726719,43
"w1306341167","ANTARETRA_ANTARETRA",1558.29509559435,3,-21.0791083817761,47.8478311409925,53
"w1306341168","ANTARETRA_ANTARETRA",1566.43724023275,4,-21.0770701057256,47.8464886945643,263
"w1306361240","ANTARETRA_ANTARETRA",1577.57273482959,5,-21.0804879562466,47.8569374715721,25
"w1306309285","ANTARETRA_ANTAVIRANAMBO",1881.23089171975,1,-21.0646342256658,47.8398154403683,20
"w1306320369","ANTARETRA_ANTAVIRANAMBO",1899.82484076433,2,-21.0640953354485,47.8412245430375,5
"w1306320371","ANTARETRA_ANTAVIRANAMBO",1906.81847133758,3,-21.0656325291014,47.8409005856577,7
"w1306323465","ANTARETRA_ANTAVIRANAMBO",1954.02070063694,4,-21.0721561682897,47.8413642708591,160
"w1306323463","ANTARETRA_ANTAVIRANAMBO",1960.72929936306,5,-21.067940434862,47.8436256015832,8
"w1336422434","ANTSENAVOLO_AMBATOFARITANA",1357.12972972973,1,-21.3627905476128,48.0962577870829,26
"w1336435118","ANTSENAVOLO_AMBATOFARITANA",1411.74774774775,2,-21.3642347565493,48.0971561054339,17
"w1336441189","ANTSENAVOLO_AMBATOFARITANA",1473.35675675676,3,-21.3656105324369,48.0979445770923,10
"w304645912","ANTSENAVOLO_AMBATOFARITANA",1501.33153153153,4,-21.3727282666259,48.091491629036,84
"w1336751906","ANTSENAVOLO_AMBATOFARITANA",1541.68108108108,5,-21.3744258575112,48.0900989079068,35
"w304515018","ANTSENAVOLO_AMBODIAKATRA",1052.53636363636,1,-21.3892367307469,48.0291550982191,59
"w1358982910","ANTSENAVOLO_AMBODIAKATRA",1060.44696969697,2,-21.3863166851866,48.0274626855359,5
"w1340528684","ANTSENAVOLO_AMBODIAKATRA",1077.54545454545,3,-21.3898545056672,48.0280175797382,15
"w1358982912","ANTSENAVOLO_AMBODIAKATRA",1094.63484848485,4,-21.3860035953633,48.0290700828045,8
"w1340528688","ANTSENAVOLO_AMBODIAKATRA",1104.55303030303,5,-21.3870232709649,48.0287398327108,5
"w1335929589","ANTSENAVOLO_AMBODIBONARY",1702.0794044665,1,-21.3273914090386,48.0856821667742,11
"w1336393356","ANTSENAVOLO_AMBODIBONARY",1726.43672456576,2,-21.3330349436783,48.0907296715064,6
"w583453603","ANTSENAVOLO_AMBODIBONARY",1746.21836228288,3,-21.3278279890965,48.0842194387774,45
"w1335932011","ANTSENAVOLO_AMBODIBONARY",1812.62779156328,4,-21.3233059909968,48.0881596790267,7
"w1335932010","ANTSENAVOLO_AMBODIBONARY",1815.8858560794,5,-21.3229450166402,48.0892903353358,5
"w1337919876","ANTSENAVOLO_AMBODIMANGA",1733.20910623946,1,-21.3711124092894,48.0577539475615,12
"w304678586","ANTSENAVOLO_AMBODIMANGA",1751.12647554806,2,-21.3707749457505,48.0628555556902,41
"w1337919873","ANTSENAVOLO_AMBODIMANGA",1798.82967959528,3,-21.3673613759387,48.0576297937742,7
"w1338228482","ANTSENAVOLO_AMBODIMANGA",1799.73693086003,4,-21.3733325295302,48.060314611862,6
"w1359260308","ANTSENAVOLO_AMBODIMANGA",1845.81281618887,5,-21.3725546790999,48.0570608048782,5
"w304646921","ANTSENAVOLO_AMBODIVOANGY",1711.48148148148,1,-21.3370816896929,48.1189302481281,46
"w1332850487","ANTSENAVOLO_AMBODIVOANGY",1752.80174291939,2,-21.3410527712076,48.1105164486934,15
"w1332850485","ANTSENAVOLO_AMBODIVOANGY",1839.1568627451,3,-21.3393723769649,48.1080476599591,16
"w1332857155","ANTSENAVOLO_AMBODIVOANGY",1854.67320261438,4,-21.3329526315792,48.1149455669668,7
"w1332850495","ANTSENAVOLO_AMBODIVOANGY",1861.17647058824,5,-21.3438134117476,48.1104591103964,8
"w1336780602","ANTSENAVOLO_AMBOHITSARA",1863.95880149813,1,-21.41209232386,48.0814969259181,15
"w1358968468","ANTSENAVOLO_AMBOHITSARA",1868.85018726592,2,-21.4182471241111,48.0849090484321,10
"w1359249801","ANTSENAVOLO_AMBOHITSARA",1874.76966292135,3,-21.417817492436,48.0782348781127,7
"w1336819735","ANTSENAVOLO_AMBOHITSARA",1885.63670411985,4,-21.4147525522494,48.0818722088816,14
"w1359249789","ANTSENAVOLO_AMBOHITSARA",1907.15917602996,5,-21.4153432606366,48.0839948826978,5
"w1353609430","ANTSENAVOLO_ANDRANOMAVO II",3317.60018552876,1,-21.3171040718488,48.2138397396062,13
"w1346347224","ANTSENAVOLO_ANDRANOMAVO II",3337.6400742115,2,-21.3197651902946,48.207875003269,6
"w1346347217","ANTSENAVOLO_ANDRANOMAVO II",3339.89795918367,3,-21.3164994635835,48.2141088272566,8
"w1346347286","ANTSENAVOLO_ANDRANOMAVO II",3347.40538033395,4,-21.3209653572318,48.2119724492156,11
"w1336468254","ANTSENAVOLO_ANDRANOMAVO II",3377.5853432282,5,-21.3228143936,48.2072181687023,5
"w391213504","ANTSENAVOLO_ANKAZOTOKANA",2081.54942965779,1,-21.3246111363772,48.1528973089343,6
"w391189398","ANTSENAVOLO_ANKAZOTOKANA",2109.49049429658,2,-21.3284267629663,48.1518769462176,8
"w1333722236","ANTSENAVOLO_ANKAZOTOKANA",2155.71292775665,3,-21.3223591122725,48.152869651943,7
"w1333715470","ANTSENAVOLO_ANKAZOTOKANA",2173.9144486692,4,-21.3219140139213,48.1593704650107,6
"w866258726","ANTSENAVOLO_ANKAZOTOKANA",2206.52091254753,5,-21.3243550062588,48.1620814482582,16
"w1339823237","ANTSENAVOLO_ANTSENAVOLO",324.956469165659,1,-21.3922633998853,48.0476786899874,1338
"w1340008149","ANTSENAVOLO_ANTSENAVOLO",1050.69347037485,2,-21.3900568643733,48.0532684175703,9
"w1340007462","ANTSENAVOLO_ANTSENAVOLO",1162.18984280532,3,-21.3890166062825,48.0532947200117,7
"w1338256461","ANTSENAVOLO_ANTSENAVOLO",1190.2261185006,4,-21.39439265887,48.056099126299,27
"w1340007463","ANTSENAVOLO_ANTSENAVOLO",1262.10701330109,5,-21.3859902142641,48.0536580389985,5
"w1333463327","ANTSENAVOLO_BETAMPONA",1567.6170212766,1,-21.4022660579027,48.1258696112385,59
"w1333466357","ANTSENAVOLO_BETAMPONA",1643.49361702128,2,-21.4070005450304,48.132739016627,47
"w1333471019","ANTSENAVOLO_BETAMPONA",1698.41914893617,3,-21.4056264290859,48.1221543793901,13
"w1333470382","ANTSENAVOLO_BETAMPONA",1707.12765957447,4,-21.4070860354651,48.1249236202984,20
"w1333466356","ANTSENAVOLO_BETAMPONA",1732.55744680851,5,-21.4086805471819,48.1323635788238,9
"w1331874602","ANTSENAVOLO_MADIOLAMBA",2404.41512915129,1,-21.4356408702999,48.1104748084054,11
"w1331882831","ANTSENAVOLO_MADIOLAMBA",2439.07380073801,2,-21.4325551296559,48.1110361536626,7
"w1331874606","ANTSENAVOLO_MADIOLAMBA",2440.89483394834,3,-21.4453162049523,48.1094540033778,10
"w1359293734","ANTSENAVOLO_MADIOLAMBA",2456.58302583026,4,-21.4363193603061,48.1114840061559,9
"w1331874608","ANTSENAVOLO_MADIOLAMBA",2456.70848708487,5,-21.4435361307145,48.1077486123316,10
"w1336750313","ANTSENAVOLO_MORAFENO",1064.58305084746,1,-21.3873284865173,48.0952628607043,62
"w1336780617","ANTSENAVOLO_MORAFENO",1129.95254237288,2,-21.3921190350288,48.0935795341188,6
"w1336750312","ANTSENAVOLO_MORAFENO",1140.40338983051,3,-21.3913366555472,48.0948467244904,7
"w1336792895","ANTSENAVOLO_MORAFENO",1164.43728813559,4,-21.3926469886552,48.0975436366021,12
"w1336780619","ANTSENAVOLO_MORAFENO",1186.49152542373,5,-21.3928309475207,48.0912552270764,8
"w319717124","ANTSENAVOLO_SAHAFOTAHINA",1478.8064516129,1,-21.4189222376038,48.0313680414188,43
"w304668849","ANTSENAVOLO_SAHAFOTAHINA",1556.35125448029,2,-21.4178009618514,48.0315161265358,15
"w1341267281","ANTSENAVOLO_SAHAFOTAHINA",1580.4982078853,3,-21.4240564034453,48.0270071540951,5
"w1341273016","ANTSENAVOLO_SAHAFOTAHINA",1586.99283154122,4,-21.4177053852996,48.0274198257977,14
"w1341273013","ANTSENAVOLO_SAHAFOTAHINA",1624.78494623656,5,-21.4177317353066,48.0290334837736,5
"w1335381228","ANTSENAVOLO_TSARARANO",3407.2358974359,1,-21.3658302558678,48.1827339936709,36
"w1335381229","ANTSENAVOLO_TSARARANO",3413.27051282051,2,-21.3661197446054,48.1712435864113,5
"w866332795","ANTSENAVOLO_TSARARANO",3507.23333333333,3,-21.3557972480464,48.1714871488396,9
"w1335381227","ANTSENAVOLO_TSARARANO",3527.43205128205,4,-21.3710118805092,48.1761994996215,8
"w1335382624","ANTSENAVOLO_TSARARANO",3532.28717948718,5,-21.3704736106986,48.1789923548104,5
"w1336758918","KIANJAVATO_AMBALAHOSY SUD",1755.04268292683,1,-21.3820890074068,47.89217824543,166
"w1336758835","KIANJAVATO_AMBALAHOSY SUD",1757.0625,2,-21.3875900379253,47.8925989785484,5
"w1336758901","KIANJAVATO_AMBALAHOSY SUD",1757.73932926829,3,-21.3830220342968,47.8959006301546,7
"w1336758820","KIANJAVATO_AMBALAHOSY SUD",1767.79268292683,4,-21.3853322758195,47.9006262929549,5
"w1336758907","KIANJAVATO_AMBALAHOSY SUD",1775.91768292683,5,-21.3808899142807,47.9000536249581,94
"w1336758976","KIANJAVATO_AMBODIBONARY",1076.03389830508,1,-21.3812679613107,47.8837697024971,104
"w1336758917","KIANJAVATO_AMBODIBONARY",1098.57288135593,2,-21.3825769755996,47.883144827163,15
"w1336758832","KIANJAVATO_AMBODIBONARY",1151.02033898305,3,-21.3839895173397,47.8841587197069,5
"w1336758839","KIANJAVATO_AMBODIBONARY",1152.05084745763,4,-21.383641684905,47.8823745867071,6
"w1336758971","KIANJAVATO_AMBODIBONARY",1204.5593220339,5,-21.3810841948243,47.8854225389131,13
"w1358641349","KIANJAVATO_AMBODIFANDRAMANANA",1390.13015873016,1,-21.3894793000753,47.9570111126366,8
"w1339833807","KIANJAVATO_AMBODIFANDRAMANANA",1410.63492063492,2,-21.392380729245,47.9561671708776,5
"w1339780892","KIANJAVATO_AMBODIFANDRAMANANA",1424.61904761905,3,-21.3905453065616,47.9595979004524,9
"w1339781073","KIANJAVATO_AMBODIFANDRAMANANA",1446.3,4,-21.3876165050369,47.9519415630203,120
"w1339781067","KIANJAVATO_AMBODIFANDRAMANANA",1467.34126984127,5,-21.3865342035694,47.9540023567454,13
"w1335302830","KIANJAVATO_AMBOHITSARA",1852.20425531915,1,-21.3655577398781,47.8151958652831,6
"w1359326431","KIANJAVATO_AMBOHITSARA",1880.98085106383,2,-21.369741213075,47.8082167679572,6
"w1335302846","KIANJAVATO_AMBOHITSARA",1904.38085106383,3,-21.3663840315345,47.8188877089745,53
"w1335957296","KIANJAVATO_AMBOHITSARA",1918.37446808511,4,-21.368330805524,47.8080334518959,5
"w1335302848","KIANJAVATO_AMBOHITSARA",1920.19361702128,5,-21.3676853809086,47.8197274580315,38
"w1338251670","KIANJAVATO_AMBOLOTARA",1240.65934065934,1,-21.3833878818905,47.9281937918528,216
"w1338251678","KIANJAVATO_AMBOLOTARA",1301.17111459969,2,-21.3846265272349,47.9281732279071,19
"w1338229264","KIANJAVATO_AMBOLOTARA",1312.10204081633,3,-21.3829921083394,47.924754696856,26
"w1338251682","KIANJAVATO_AMBOLOTARA",1340.50235478807,4,-21.3822411412226,47.9239058036421,9
"w1338251669","KIANJAVATO_AMBOLOTARA",1360.85871271586,5,-21.3851641028788,47.9278117129129,6
"w1335298307","KIANJAVATO_FOTOBOHITRA",326.207430340557,1,-21.371810057276,47.8442079035298,261
"w1335298308","KIANJAVATO_FOTOBOHITRA",607.61919504644,2,-21.3717339471164,47.8421750335894,16
"w1335298344","KIANJAVATO_FOTOBOHITRA",609.708978328173,3,-21.3704532233533,47.8411515182188,9
"w1335298342","KIANJAVATO_FOTOBOHITRA",1126.03095975232,4,-21.3687382811064,47.8368477539363,9
"w1335933744","KIANJAVATO_FOTOBOHITRA",2760.83591331269,5,-21.3867861823767,47.8329622504388,6
"w1335944902","KIANJAVATO_KIANJAVATO",734.346111719606,1,-21.3806001233795,47.8685127285826,512
"w1335944837","KIANJAVATO_KIANJAVATO",964.890470974808,2,-21.3785743393178,47.8680122123897,5
"w1335944903","KIANJAVATO_KIANJAVATO",1054.37020810515,3,-21.3803702372357,47.8642942975534,16
"w1335944901","KIANJAVATO_KIANJAVATO",1159.6286966046,4,-21.3803168502563,47.8746130289471,156
"w1335944908","KIANJAVATO_KIANJAVATO",1248.06352683461,5,-21.3810612882692,47.8623060481013,7
"w1339470107","KIANJAVATO_VOHIMPOTSY",1943.41954707986,1,-21.3598301968863,47.9480092066306,28
"w1339469906","KIANJAVATO_VOHIMPOTSY",1948.6400476758,2,-21.362708756577,47.9484194807564,6
"w1339469961","KIANJAVATO_VOHIMPOTSY",1950.12157330155,3,-21.362480222767,47.9497270842977,11
"w1339469955","KIANJAVATO_VOHIMPOTSY",1955.69606674613,4,-21.3629691974856,47.9517028888177,10
"w1339469949","KIANJAVATO_VOHIMPOTSY",1988.98688915375,5,-21.3626400881851,47.9530713105075,5
"w1324370623","MAHATSARA IEFAKA_AMBEROMANITRA",1671.32360097324,1,-21.0952099005402,48.2970332856188,42
"w1324355169","MAHATSARA IEFAKA_AMBEROMANITRA",1702.00486618005,2,-21.0968818283293,48.298672760384,38
"w1324369088","MAHATSARA IEFAKA_AMBEROMANITRA",1766.44890510949,3,-21.1004232998753,48.3035841235067,6
"w1324355070","MAHATSARA IEFAKA_AMBEROMANITRA",1800.45498783455,4,-21.0977772381311,48.3090159058391,176
"w1324355190","MAHATSARA IEFAKA_AMBEROMANITRA",1860.300486618,5,-21.0889344221039,48.2972137954748,22
"w1328152603","MAHATSARA IEFAKA_AMBODITANDROHO",2772.22944785276,1,-21.0536181594288,48.3314418365869,26
"w1328152546","MAHATSARA IEFAKA_AMBODITANDROHO",2825.79386503067,2,-21.0512359076083,48.3315849092274,5
"w1328152535","MAHATSARA IEFAKA_AMBODITANDROHO",2839.03926380368,3,-21.0579182196937,48.3356225260005,5
"w1328152585","MAHATSARA IEFAKA_AMBODITANDROHO",2845.76687116564,4,-21.0565342452871,48.3345939370476,5
"w1328152550","MAHATSARA IEFAKA_AMBODITANDROHO",2854.0036809816,5,-21.0508231102523,48.330505766871,24
"w1324983388","MAHATSARA IEFAKA_ANTANJONDAVA",1175.49002849003,1,-21.1177762455661,48.3523753523357,25
"w1324983346","MAHATSARA IEFAKA_ANTANJONDAVA",1299.1339031339,2,-21.1147553113734,48.3545711481332,6
"w1324983415","MAHATSARA IEFAKA_ANTANJONDAVA",1306.47293447293,3,-21.1139044826447,48.3509859634966,5
"w1324983397","MAHATSARA IEFAKA_ANTANJONDAVA",1313.37321937322,4,-21.1197807150319,48.3512852634558,6
"w1324983409","MAHATSARA IEFAKA_ANTANJONDAVA",1316.33618233618,5,-21.1151132874189,48.349600211158,8
"w1326486885","MAHATSARA IEFAKA_MAHATSARA IEFAKA",600.519280205655,1,-21.114625227358,48.3271395001907,15
"w1326486879","MAHATSARA IEFAKA_MAHATSARA IEFAKA",632.799485861183,2,-21.1152848246203,48.3292671769886,29
"w1326447651","MAHATSARA IEFAKA_MAHATSARA IEFAKA",634.521850899743,3,-21.1128979948059,48.3274123639093,60
"w1326486836","MAHATSARA IEFAKA_MAHATSARA IEFAKA",668.236503856041,4,-21.1165251848597,48.3303962190367,55
"w1326486840","MAHATSARA IEFAKA_MAHATSARA IEFAKA",681.678663239075,5,-21.1179423797905,48.3270993116445,62
"w1327192214","MAHATSARA IEFAKA_MAHAVOKY SUD",2359.01052631579,1,-21.1033544120047,48.3724985613636,63
"w1328155789","MAHATSARA IEFAKA_MAHAVOKY SUD",2438.50409356725,2,-21.096519259677,48.3883731951671,7
"w1327160666","MAHATSARA IEFAKA_MAHAVOKY SUD",2504.15087719298,3,-21.0975833890139,48.3696116079189,126
"w1327202580","MAHATSARA IEFAKA_MAHAVOKY SUD",2506.22105263158,4,-21.0963777768236,48.3805730718421,5
"w1327231847","MAHATSARA IEFAKA_MAHAVOKY SUD",2525.10292397661,5,-21.1053255320677,48.3689703467828,99
"w1330636614","MAHATSARA SUD_AMBOANATO",203.77990430622,1,-21.1321083538643,48.3850098550639,198
"w1327231864","MAHATSARA SUD_AMBOANATO",3440.35406698565,2,-21.1168148430839,48.3784667906402,5
"w1327231894","MAHATSARA SUD_AMBOANATO",3882.22488038278,3,-21.1154796340466,48.3829372253193,6
"w1327527957","MAHATSARA SUD_ANJANAVORONA",1388.60256410256,1,-21.135814075576,48.3458062866874,7
"w1327527945","MAHATSARA SUD_ANJANAVORONA",1447.50854700855,2,-21.1384296639259,48.3435586188571,12
"w1327527947","MAHATSARA SUD_ANJANAVORONA",1524.32478632479,3,-21.1364084616814,48.3418440302952,26
"w1327527887","MAHATSARA SUD_ANJANAVORONA",1550.58547008547,4,-21.1408394192134,48.3455727622692,6
"w1327502365","MAHATSARA SUD_ANJANAVORONA",1615.42307692308,5,-21.1369069304101,48.3403809069063,19
"w1328785760","MAHATSARA SUD_IAMBORANO",1871.38679245283,1,-21.1327003428848,48.2740438182097,8
"w1328785763","MAHATSARA SUD_IAMBORANO",1897.02830188679,2,-21.1314121600209,48.2746153624826,39
"w1353369138","MAHATSARA SUD_IAMBORANO",1912.76179245283,3,-21.135393185167,48.2736035458507,5
"w1329297815","MAHATSARA SUD_IAMBORANO",1976.6179245283,4,-21.1364087329676,48.273254764885,30
"w1329297817","MAHATSARA SUD_IAMBORANO",2024.08490566038,5,-21.135083961999,48.2719142915237,5
"w1328801819","MAHATSARA SUD_LAVAKIANJA",1864.52366412214,1,-21.1814534579248,48.2944184667956,7
"w1328804241","MAHATSARA SUD_LAVAKIANJA",1881.58473282443,2,-21.1808636463442,48.2899719408958,6
"w1328801822","MAHATSARA SUD_LAVAKIANJA",1888.35267175573,3,-21.1823112117409,48.2922536390358,5
"w1329028515","MAHATSARA SUD_LAVAKIANJA",1916.90076335878,4,-21.1781270414523,48.2977232147342,31
"w1328804243","MAHATSARA SUD_LAVAKIANJA",1940.56030534351,5,-21.1836242283099,48.2896505157198,5
"w766721766","MAHATSARA SUD_MANAMPOTSY",1019.5397260274,1,-21.1255160946047,48.3128363708955,159
"w1326442940","MAHATSARA SUD_MANAMPOTSY",1166.69589041096,2,-21.1238197741288,48.3113162058171,18
"w1326442941","MAHATSARA SUD_MANAMPOTSY",1322.09589041096,3,-21.1240206523396,48.3097722604621,5
"w1326442934","MAHATSARA SUD_MANAMPOTSY",1425.22465753425,4,-21.120862887131,48.3134162659127,6
"w1326443002","MAHATSARA SUD_MANAMPOTSY",1574.37260273973,5,-21.1204224951423,48.3154073917893,28
"w1328144554","MAHATSARA SUD_RANOMAINTY",1878.46367521368,1,-21.1663355915902,48.3179570593223,35
"w1327856952","MAHATSARA SUD_RANOMAINTY",1926.96794871795,2,-21.1652648793946,48.3178176022457,9
"w1329077653","MAHATSARA SUD_RANOMAINTY",1949.05128205128,3,-21.1680443323091,48.3186688176461,5
"w1328126186","MAHATSARA SUD_RANOMAINTY",1959.71794871795,4,-21.1625100188126,48.3218517677635,11
"w1327854435","MAHATSARA SUD_RANOMAINTY",1963.69230769231,5,-21.1588567893057,48.3166131249696,9
"w1316920856","MAHAVOKY NORD_AMBODIRIANA IFANANTARA",2271.45547073791,1,-20.8248463539094,48.3145035096791,7
"w1318309035","MAHAVOKY NORD_AMBODIRIANA IFANANTARA",2316.28880407125,2,-20.8283319246663,48.3201986733953,7
"w1316920864","MAHAVOKY NORD_AMBODIRIANA IFANANTARA",2331.58524173028,3,-20.8227328404452,48.3125661096907,5
"w1316920387","MAHAVOKY NORD_AMBODIRIANA IFANANTARA",2332.61704834606,4,-20.8275146606065,48.3134408858505,5
"w1316920853","MAHAVOKY NORD_AMBODIRIANA IFANANTARA",2338.62849872774,5,-20.8264519295028,48.3138967341809,5
"w1317566817","MAHAVOKY NORD_ANIVORANO",1947.88252148997,1,-20.8708508795633,48.3280315597331,20
"w1317566808","MAHAVOKY NORD_ANIVORANO",1949.1547277937,2,-20.8682519664227,48.3264076394349,6
"w1317566815","MAHAVOKY NORD_ANIVORANO",1949.28653295129,3,-20.8712747670055,48.3269434745157,5
"w1317566771","MAHAVOKY NORD_ANIVORANO",1980.68051575931,4,-20.8653316264927,48.3258597039866,64
"w1317566839","MAHAVOKY NORD_ANIVORANO",1991.39541547278,5,-20.8718522692992,48.3255922645633,18
"w1316857462","MAHAVOKY NORD_LAVAKIANJA",1946.74311926606,1,-20.8373855348228,48.2888681866477,7
"w1317832959","MAHAVOKY NORD_LAVAKIANJA",1957.08358817533,2,-20.8436246562169,48.2882690352616,6
"w1317832986","MAHAVOKY NORD_LAVAKIANJA",1960.52905198777,3,-20.8428076442503,48.2869463669233,9
"w1317832939","MAHAVOKY NORD_LAVAKIANJA",1966.33027522936,4,-20.84184771546,48.2913194120267,6
"w1317832942","MAHAVOKY NORD_LAVAKIANJA",1975.11314984709,5,-20.8429248264034,48.2902027310591,8
"w1318047252","MAHAVOKY NORD_MAHATSARA AVARATRA",2213.07038834951,1,-20.8405522871116,48.3569938856237,9
"w1318047234","MAHAVOKY NORD_MAHATSARA AVARATRA",2275.35194174757,2,-20.8425792020037,48.3561555388779,9
"w1327244332","MAHAVOKY NORD_MAHATSARA AVARATRA",2278.22936893204,3,-20.8375763985786,48.3569023094032,7
"w1318047247","MAHAVOKY NORD_MAHATSARA AVARATRA",2288.10436893204,4,-20.8424570026243,48.3578052766152,6
"w1327244330","MAHAVOKY NORD_MAHATSARA AVARATRA",2291.57888349515,5,-20.838292374262,48.3571575296277,7
"w1318078717","MAHAVOKY NORD_MAHAVOKY AVARATRA",886.021838034577,1,-20.8471060922378,48.3016128848876,349
"w1318078729","MAHAVOKY NORD_MAHAVOKY AVARATRA",1036.69881710646,2,-20.8460498479279,48.3040842379462,24
"w1318078852","MAHAVOKY NORD_MAHAVOKY AVARATRA",1042.47497725205,3,-20.8487804425199,48.299490670848,34
"w1318078715","MAHAVOKY NORD_MAHAVOKY AVARATRA",1090.83348498635,4,-20.8470685914782,48.303593922869,12
"w1318078708","MAHAVOKY NORD_MAHAVOKY AVARATRA",1169.12010919017,5,-20.8508204668723,48.3043699284551,24
"w1321845702","MAHELA_AMBALAHADY",1953.03350083752,1,-20.9042504945924,48.422209207945,8
"w1322477728","MAHELA_AMBALAHADY",2030.25460636516,2,-20.909626207874,48.4224542579492,6
"w1321845680","MAHELA_AMBALAHADY",2076.8810720268,3,-20.9097449391481,48.4258663608922,20
"w1321845677","MAHELA_AMBALAHADY",2083.42713567839,4,-20.9097665349547,48.4269346755018,6
"w1321845699","MAHELA_AMBALAHADY",2102.21775544389,5,-20.9031250699608,48.4235701755337,28
"w1321809284","MAHELA_AMBATOSADA",2829.71038543897,1,-20.9187710370754,48.3837939408725,6
"w1321809274","MAHELA_AMBATOSADA",2839.04068522484,2,-20.9168119018581,48.379452699023,6
"w1321809256","MAHELA_AMBATOSADA",2839.45985010707,3,-20.9120464487168,48.3815823893225,8
"w1321809272","MAHELA_AMBATOSADA",2863.36509635974,4,-20.915744311121,48.3785331980763,6
"w1321809283","MAHELA_AMBATOSADA",2866.58565310492,5,-20.9195415896698,48.3833990732512,6
"w1325225968","MAHELA_AMBODIMANGA II",5790.40125,1,-21.0248882187997,48.4052124941854,296
"w1325225941","MAHELA_AMBODIMANGA II",6031.81125,2,-21.0273178974529,48.4056366614355,6
"w1325225953","MAHELA_AMBODIMANGA II",6113.77,3,-21.01709292894,48.4072231760746,5
"w1326456733","MAHELA_AMBODIMANGA II",6124.1275,4,-21.0261075204101,48.3875610067849,6
"w1324952264","MAHELA_AMBODIMANGA II",6233.035,5,-21.0158480542177,48.3981062182757,7
"w1323829322","MAHELA_AMPASIMANJEVA",2781.68320610687,1,-20.9588495141351,48.4007740368901,8
"w1324086392","MAHELA_AMPASIMANJEVA",2833.12929389313,2,-20.9631061387525,48.3986626113579,13
"w1323829318","MAHELA_AMPASIMANJEVA",2841.46994274809,3,-20.9574419621086,48.4016688218109,7
"w1323829295","MAHELA_AMPASIMANJEVA",2868.28864503817,4,-20.9574089569484,48.400613118873,8
"w1323829336","MAHELA_AMPASIMANJEVA",2906.42175572519,5,-20.9605961328923,48.4030608282759,13
"w1322143228","MAHELA_ANDRANOMAHITSY",1783.21763869132,1,-20.9265258171723,48.4440292489228,228
"w1322143071","MAHELA_ANDRANOMAHITSY",1919.81081081081,2,-20.9214521964439,48.4376037941432,6
"w1322143195","MAHELA_ANDRANOMAHITSY",2013.20341394026,3,-20.9225889346563,48.4416773965013,5
"w1322143159","MAHELA_ANDRANOMAHITSY",2020.03129445235,4,-20.9279368223018,48.4460595120073,5
"w1322064953","MAHELA_ANDRANOMAHITSY",2135.07823613087,5,-20.9197986887994,48.4385826994729,7
"w1349755758","MAHELA_ANILAVINANY",14.7384615384615,1,-20.9847844105608,48.4433777694317,567
"w1324297904","MAHELA_ANILAVINANY",464.261538461538,2,-20.9805915165856,48.4439232270341,18
"w1324645732","MAHELA_ANTANANDAVA",963.506101938263,1,-20.9944560601336,48.4141575839323,936
"w1324645671","MAHELA_ANTANANDAVA",1228.8951902369,2,-20.9958106682538,48.4128882344974,18
"w1324645735","MAHELA_ANTANANDAVA",1412.97415649677,3,-20.9987189083398,48.4155769585129,7
"w1324648559","MAHELA_ANTANANDAVA",1419.16008614501,4,-20.9960088383537,48.4105123188299,10
