"full_id","comm_fkt","dist_wt","distance_rank","lat","lon","num_buildings"
"w1301459389","AMBODIRIAN'I SAHAFARY_MAROFARIA",908.874345549738,5,-20.4702450019829,48.4807329727046,12
"w1301924908","AMBODIRIAN'I SAHAFARY_MENAGISY",1274.45,1,-20.5173247173823,48.4468152078551,9
"w1301928709","AMBODIRIAN'I SAHAFARY_MENAGISY",1340.528125,2,-20.5146038771729,48.4448640442634,10
"w1301924976","AMBODIRIAN'I SAHAFARY_MENAGISY",1345.29375,3,-20.5184147546963,48.4416170548557,5
"w1301924960","AMBODIRIAN'I SAHAFARY_MENAGISY",1417.475,4,-20.5224984652499,48.4439254354835,9
"w1301928707","AMBODIRIAN'I SAHAFARY_MENAGISY",1441.084375,5,-20.5236566775559,48.4444250537359,10
"w1271727324","AMBODIRIAN'I SAHAFARY_SAHANIKASY",1910.55080213904,1,-20.4752250692288,48.4602872364815,38
"w1269029684","AMBODIRIAN'I SAHAFARY_SAHANIKASY",1919.5614973262,2,-20.4849517209647,48.4717544965457,60
"w1271736332","AMBODIRIAN'I SAHAFARY_SAHANIKASY",1922.51158645276,3,-20.4877974077386,48.4649496215093,15
"w1271736331","AMBODIRIAN'I SAHAFARY_SAHANIKASY",1980.91978609626,4,-20.4888007503108,48.464555877916,22
"w1301516701","AMBODIRIAN'I SAHAFARY_SAHANIKASY",2024.01426024955,5,-20.4744483949331,48.4634075958489,10
"w1271905857","AMBODIRIAN'I SAHAFARY_SAHAVAKOANA",813.83596214511,1,-20.4988791668465,48.4542945218381,19
"w1271899543","AMBODIRIAN'I SAHAFARY_SAHAVAKOANA",821.17665615142,2,-20.501011217776,48.4540933619187,44
"w1271908192","AMBODIRIAN'I SAHAFARY_SAHAVAKOANA",884.255520504732,3,-20.4977696342876,48.4534625139613,27
"w1247251641","AMBODIRIAN'I SAHAFARY_SAHAVAKOANA",898.864353312303,4,-20.5041569925721,48.453510017628,42
"w1271897771","AMBODIRIAN'I SAHAFARY_SAHAVAKOANA",1049.31545741325,5,-20.4948357499309,48.4548435188771,56
"w1268983390","AMBODIRIAN'I SAHAFARY_TANAMBAO SAHAFONY",1334.47510373444,1,-20.463611106492,48.4812933637351,35
"w1298329817","AMBODIRIAN'I SAHAFARY_TANAMBAO SAHAFONY",1358.12033195021,2,-20.4640526791483,48.4779053170572,12
"w1298329812","AMBODIRIAN'I SAHAFARY_TANAMBAO SAHAFONY",1359.45643153527,3,-20.4632313790314,48.4754942691559,6
"w1268983391","AMBODIRIAN'I SAHAFARY_TANAMBAO SAHAFONY",1388.42738589212,4,-20.4640901212533,48.4830089198772,114
"w1298329803","AMBODIRIAN'I SAHAFARY_TANAMBAO SAHAFONY",1442.79253112033,5,-20.4604640577874,48.481680594717,13
"w1271908828","AMBODIRIAN'I SAHAFARY_VOHIMARO",2174.42307692308,1,-20.5510699198228,48.4075500730627,143
"w1271898434","AMBODIRIAN'I SAHAFARY_VOHIMARO",2214.39445438283,2,-20.5572555795373,48.4088456193869,24
"w1274787409","AMBODIRIAN'I SAHAFARY_VOHIMARO",2249.98389982111,3,-20.5516859885748,48.405581469865,11
"w1271910163","AMBODIRIAN'I SAHAFARY_VOHIMARO",2305.58407871199,4,-20.5608815696963,48.4075820038536,10
"w1274787334","AMBODIRIAN'I SAHAFARY_VOHIMARO",2376.45080500894,5,-20.5597323773389,48.3991832687552,9
"w1302437002","AMBODIRIAN'I SAHAFARY_VOLOBE",1422.62479608483,1,-20.5362123672505,48.4539438695956,8
"w1302437066","AMBODIRIAN'I SAHAFARY_VOLOBE",1450.46818923328,2,-20.5386580253397,48.4533769116779,9
"w1273674108","AMBODIRIAN'I SAHAFARY_VOLOBE",1504.08482871126,3,-20.5378750783309,48.4465835717422,9
"w1301759468","AMBODIRIAN'I SAHAFARY_VOLOBE",1507.78140293638,4,-20.5370704301386,48.4447587604195,32
"w1302436996","AMBODIRIAN'I SAHAFARY_VOLOBE",1508.94453507341,5,-20.5318397293799,48.4530290775003,24
"w1285177018","AMPASINAMBO_AMBALAHASINA",595.417769376181,1,-20.5767924467994,47.9762041998667,339
"w1285096745","AMPASINAMBO_AMBALAHASINA",738.45179584121,2,-20.5757607496268,47.9748819189208,10
"w1285096753","AMPASINAMBO_AMBALAHASINA",771.2797731569,3,-20.5771842975036,47.9747759319885,13
"w1304769910","AMPASINAMBO_AMBALAHASINA",867.213610586011,4,-20.578062823894,47.9775032530723,13
"w1304769927","AMPASINAMBO_AMBALAHASINA",1101.77315689981,5,-20.5714583269805,47.9750483083336,10
"w1276309924","AMPASINAMBO_AMBALATENINA NORD",1241.38372093023,1,-20.4878702724391,47.9884274118755,57
"w1276337147","AMPASINAMBO_AMBALATENINA NORD",1326.76162790698,2,-20.4981897064831,47.9920308414305,52
"w1303262600","AMPASINAMBO_AMBALATENINA NORD",1329.56395348837,3,-20.4899775106753,47.9888612748935,5
"w1303262591","AMPASINAMBO_AMBALATENINA NORD",1394.08720930233,4,-20.4933539729219,47.9934586614939,6
"w1276409431","AMPASINAMBO_AMBALATENINA NORD",2084.48255813953,5,-20.4926530032663,48.001794079357,7
"w1293661930","AMPASINAMBO_AMBALATENINA SUD",916.414141414141,1,-20.5696982353495,47.9597730449428,108
"w1293661966","AMPASINAMBO_AMBALATENINA SUD",1112.47474747475,2,-20.5651554358882,47.9633331729405,7
"w1293661969","AMPASINAMBO_AMBALATENINA SUD",1266.28282828283,3,-20.5630993220491,47.9636615079955,6
"w1303496268","AMPASINAMBO_AMBALATENINA SUD",1358.07070707071,4,-20.5632810047569,47.9612083266431,5
"w1293661952","AMPASINAMBO_AMBALATENINA SUD",1382.4696969697,5,-20.569288569094,47.9662243554898,6
"w1293936931","AMPASINAMBO_AMBODILAFAKELY",1681.66956521739,1,-20.5368271521025,47.9357438245976,136
"w1293937004","AMPASINAMBO_AMBODILAFAKELY",2000.73695652174,2,-20.5372034698052,47.9291471763425,13
"w1293936999","AMPASINAMBO_AMBODILAFAKELY",2054.76086956522,3,-20.5316174823427,47.9406728428145,13
"w1293851617","AMPASINAMBO_AMBODILAFAKELY",2057.94347826087,4,-20.5292551981373,47.9355069104131,6
"w1303283460","AMPASINAMBO_AMBODILAFAKELY",2240.87391304348,5,-20.5305524775019,47.9281438581827,5
"w1284090296","AMPASINAMBO_AMBODIVOANGY",1175.10526315789,1,-20.4634577588296,47.9760626965166,19
"w1283912420","AMPASINAMBO_AMBODIVOANGY",1280.62865497076,2,-20.4607474116266,47.9778865551364,9
"w1284090298","AMPASINAMBO_AMBODIVOANGY",1285.7865497076,3,-20.4627044120682,47.9736886531749,12
"w1283912422","AMPASINAMBO_AMBODIVOANGY",1319.5701754386,4,-20.4597585126797,47.9786645005404,7
"w1284090308","AMPASINAMBO_AMBODIVOANGY",1349.87719298246,5,-20.464504415857,47.9719436102581,7
"w1279270328","AMPASINAMBO_AMBOHIMALAZA",2455.11604095563,1,-20.4750248421967,48.0201462923416,106
"w1303426580","AMPASINAMBO_AMBOHIMALAZA",2588.33105802048,2,-20.4718906297424,48.0298105358211,5
"w1280886264","AMPASINAMBO_AMBOHIMALAZA",2953.30716723549,3,-20.4712083044377,48.0534573803268,86
"w1303681333","AMPASINAMBO_AMBOHIMALAZA",3001.63139931741,4,-20.4801000946406,48.04450578166,10
"w1303274762","AMPASINAMBO_AMBOHIMALAZA",3113.45733788396,5,-20.4901736503396,48.0318793663449,6
"w1276075208","AMPASINAMBO_AMBOHINIHAONANA",1695.34383954155,1,-20.4573320876256,48.0086494925176,178
"w1303405266","AMPASINAMBO_AMBOHINIHAONANA",1917.41833810888,2,-20.454329751508,48.0067958624537,12
"w1303202849","AMPASINAMBO_AMBOHINIHAONANA",2007.25501432665,3,-20.4473667881934,48.0105016515422,7
"w1303405271","AMPASINAMBO_AMBOHINIHAONANA",2099.24641833811,4,-20.4488041929725,48.0054834588039,12
"w1279054739","AMPASINAMBO_AMBOHINIHAONANA",2421.22636103152,5,-20.440557179206,48.0146946759422,8
"w1283845421","AMPASINAMBO_AMPASIMADINIKA I",2314.37894736842,1,-20.4426304622171,47.9735416386311,169
"w1283847035","AMPASINAMBO_AMPASIMADINIKA I",2447.1007518797,2,-20.4417297684694,47.9686190030567,7
"w1303087163","AMPASINAMBO_AMPASIMADINIKA I",2518.45864661654,3,-20.4408383243959,47.9789356069114,6
"w1283864750","AMPASINAMBO_AMPASIMADINIKA I",2522.26165413534,4,-20.4438486221134,47.9695585875277,7
"w1303087184","AMPASINAMBO_AMPASIMADINIKA I",2532.30676691729,5,-20.434820566274,47.9714628900979,5
"w1283609536","AMPASINAMBO_AMPASIMBOLA",1673.62219850587,1,-20.5031395763694,47.9578244245939,204
"w1283629506","AMPASINAMBO_AMPASIMBOLA",1966.79402347919,2,-20.4957311614583,47.9546862704516,5
"w1283609538","AMPASINAMBO_AMPASIMBOLA",1975.76093916756,3,-20.5093108041714,47.9579264684911,36
"w1303429777","AMPASINAMBO_AMPASIMBOLA",2039.51867662753,4,-20.507914234927,47.9554209342873,5
"w1283847482","AMPASINAMBO_AMPASIMBOLA",2067.13340448239,5,-20.5089439651059,47.9650424594762,25
"w1276441941","AMPASINAMBO_AMPASINAMBO",1112.26271970398,1,-20.524343268688,47.9921323851248,661
"w1303269070","AMPASINAMBO_AMPASINAMBO",1415.68085106383,2,-20.5249369463396,47.9949790683487,5
"w1276441939","AMPASINAMBO_AMPASINAMBO",1436.61609620722,3,-20.5206498470036,47.9936538828188,13
"w1276444261","AMPASINAMBO_AMPASINAMBO",1466.38575393154,4,-20.5276071606158,47.9912214319342,29
"w1303267365","AMPASINAMBO_AMPASINAMBO",1843.46160962072,5,-20.5270466413851,48.0000754878477,8
"w1282730393","AMPASINAMBO_ANDRORANGAVOLA",1824.296875,1,-20.4917533575675,47.9066147232044,202
"w1282726141","AMPASINAMBO_ANDRORANGAVOLA",1865.2984375,2,-20.4938798203629,47.9073398246107,57
"w1303466108","AMPASINAMBO_ANDRORANGAVOLA",2078.4671875,3,-20.4938880792637,47.9007117805256,5
"w1282828125","AMPASINAMBO_ANDRORANGAVOLA",2250.359375,4,-20.4898982180261,47.8989399148891,8
"w1282828112","AMPASINAMBO_ANDRORANGAVOLA",2366.675,5,-20.4970076518182,47.892938319447,6
"w1282422882","AMPASINAMBO_ANIVORANO",1105.80532786885,1,-20.458913510244,47.9222752086258,252
"w1282422876","AMPASINAMBO_ANIVORANO",1260.80942622951,2,-20.4573390227856,47.9234079591549,9
"w1303265125","AMPASINAMBO_ANIVORANO",1528.85040983607,3,-20.4566581964601,47.9274704837855,6
"w1303272256","AMPASINAMBO_ANIVORANO",1870.31762295082,4,-20.4532918037079,47.9293561339232,5
"w1303256740","AMPASINAMBO_ANIVORANO",1870.93852459016,5,-20.4604756720593,47.9143403286292,6
"w1282820159","AMPASINAMBO_LAVAKIANJA EST",3899.17118402282,1,-20.5209437231714,48.0659081554121,100
"w1281370253","AMPASINAMBO_LAVAKIANJA EST",3899.56062767475,2,-20.5260624123027,48.0489985609442,10
"w1303829316","AMPASINAMBO_LAVAKIANJA EST",3947.94151212554,3,-20.5354334746159,48.048113618483,5
"w1281369450","AMPASINAMBO_LAVAKIANJA EST",3998.00713266762,4,-20.5270698061596,48.0384707005266,56
"w1303825018","AMPASINAMBO_LAVAKIANJA EST",4054.90156918688,5,-20.5253801466649,48.0725764192169,7
"w1275975028","AMPASINAMBO_MAHADONAKA",2126.98829431438,1,-20.4556033031005,47.8828777769278,95
"w1275975001","AMPASINAMBO_MAHADONAKA",2200.59866220736,2,-20.466345747367,47.8876135691423,88
"w1275974978","AMPASINAMBO_MAHADONAKA",2202.38795986622,3,-20.4602065855351,47.8849991489082,6
"w1275974999","AMPASINAMBO_MAHADONAKA",2274.6889632107,4,-20.4676143097608,47.8879774985939,7
"w1275951810","AMPASINAMBO_MAHADONAKA",2449.10869565217,5,-20.4507632871985,47.882476299402,26
"w1294720261","AMPASINAMBO_SAHANDRATY",1163.11304347826,1,-20.5788750767467,47.940916077194,170
"w1294657567","AMPASINAMBO_SAHANDRATY",1181.51304347826,2,-20.5688617478434,47.9334409889769,197
"w1294680532","AMPASINAMBO_SAHANDRATY",1231.92826086957,3,-20.5767446015272,47.9395956614294,8
"w1294680501","AMPASINAMBO_SAHANDRATY",1586.75434782609,4,-20.5800459847639,47.9333365738175,13
"w1294699676","AMPASINAMBO_SAHANDRATY",1708.28695652174,5,-20.5742520173458,47.9290606660339,7
"w1278081423","AMPASINAMBO_VATOATODY",2265.94857142857,1,-20.5705918948188,48.003959903134,202
"w1303474302","AMPASINAMBO_VATOATODY",2373.71857142857,2,-20.5702103023101,48.005580749297,5
"w1303474296","AMPASINAMBO_VATOATODY",2411.16142857143,3,-20.5661510769778,48.0063531039293,7
"w1303493973","AMPASINAMBO_VATOATODY",2679.95428571429,4,-20.5756701745241,48.0031056621582,11
"w1303494311","AMPASINAMBO_VATOATODY",2922.46428571429,5,-20.5757243510902,47.9988457030938,6
"w1262447932","ANDARA_AMBODIMANGA",1425.05744125326,1,-20.7961636861356,48.3442009896359,15
"w1262447921","ANDARA_AMBODIMANGA",1427.227154047,2,-20.8005883391814,48.3421869940533,5
"w1298714299","ANDARA_AMBODIMANGA",1455.10182767624,3,-20.7977767024209,48.3473209443431,6
"w1262442546","ANDARA_AMBODIMANGA",1515.04438642298,4,-20.8019988176877,48.3387832550959,5
"w1262442555","ANDARA_AMBODIMANGA",1534.57180156658,5,-20.8018462214165,48.3379108416901,5
"w1264090795","ANDARA_AMBODIROTRA",954.8875,1,-20.7782091489026,48.3546126825611,5
"w1264090804","ANDARA_AMBODIROTRA",979.6375,2,-20.7807247191558,48.3547626794454,6
"w1264090813","ANDARA_AMBODIROTRA",1039.4,3,-20.7807100015286,48.3527757691556,5
"w1264084353","ANDARA_AMBODIROTRA",1049.1125,4,-20.7797805749803,48.3520491781949,9
"w1266508530","ANDARA_AMBODIROTRA",1069.9625,5,-20.7761134314002,48.3545462979462,5
"w1264488379","ANDARA_AMPASIMBOLA",1609.53008962868,1,-20.8377231442081,48.4372172208112,5
"w1264475489","ANDARA_AMPASIMBOLA",1620.0742637644,2,-20.8402154359881,48.4354990651951,9
"w1264488374","ANDARA_AMPASIMBOLA",1640.15749039693,3,-20.8381181549805,48.4382896144617,5
"w1264435687","ANDARA_AMPASIMBOLA",1647.98975672215,4,-20.8395468084251,48.437312678728,5
"w1264483615","ANDARA_AMPASIMBOLA",1665.36363636364,5,-20.8372229347324,48.4394991414688,6
"w1262526329","ANDARA_ANDARA",1000.1156462585,1,-20.8182617001009,48.4119817796706,310
"w1298041462","ANDARA_ANDARA",1059.57596371882,2,-20.8157030735322,48.411055464589,67
"w1319628745","ANDARA_ANDARA",1179.19841269841,3,-20.8195112433203,48.4144208404331,6
"w1319628749","ANDARA_ANDARA",1201.01247165533,4,-20.8206924229094,48.4142368664461,7
"w1262526322","ANDARA_ANDARA",1250.77324263039,5,-20.8211683132374,48.4125746636625,5
"w1264021243","ANDARA_ANDRANOHAMBANA II",971.039473684211,1,-20.7805446382809,48.3605755409826,168
"w1263993795","ANDARA_ANDRANOHAMBANA II",1124.64210526316,2,-20.7790114540496,48.3628971502853,8
"w1263993711","ANDARA_ANDRANOHAMBANA II",1134.55789473684,3,-20.7841065404101,48.3645765440459,5
"w1298721966","ANDARA_ANDRANOHAMBANA II",1226.88684210526,4,-20.7854516213153,48.3606324250193,6
"w1264000165","ANDARA_ANDRANOHAMBANA II",1275.83157894737,5,-20.7825211390488,48.3702319986649,6
"w1266485209","ANDARA_ANKARANAMBO",1654.01291989664,1,-20.7711243625964,48.3404058586917,7
"w1266485216","ANDARA_ANKARANAMBO",1664.40439276486,2,-20.7693031338613,48.3417376799656,8
"w1266458671","ANDARA_ANKARANAMBO",1672.14728682171,3,-20.7703556499027,48.3391781545697,15
"w1298957531","ANDARA_ANKARANAMBO",1680.39534883721,4,-20.7689985620819,48.3430922026452,5
"w1266458660","ANDARA_ANKARANAMBO",1726.54651162791,5,-20.7691631453203,48.3377155625138,6
"w1262472671","ANDARA_MAINTIMBATO",1009.54248366013,1,-20.8217640328062,48.3472654139135,13
"w1262472685","ANDARA_MAINTIMBATO",1014.16666666667,2,-20.8195693721336,48.3505683012736,7
"w1298517156","ANDARA_MAINTIMBATO",1021.37581699346,3,-20.8196820684166,48.3472507914763,5
"w1262472578","ANDARA_MAINTIMBATO",1056.85294117647,4,-20.821634058826,48.3520786850911,89
"w1262472686","ANDARA_MAINTIMBATO",1072.96078431373,5,-20.8200682596711,48.3512707646883,8
"w1262156761","ANDARA_SAHASINDRA",1535.37782340862,1,-20.8044433187836,48.3817615024613,85
"w1262156778","ANDARA_SAHASINDRA",1704.29158110883,2,-20.7987719951047,48.3807736970687,6
"w1298068664","ANDARA_SAHASINDRA",1740.74948665298,3,-20.8008998443552,48.3852251851246,5
"w1298338949","ANDARA_SAHASINDRA",1747.46406570842,4,-20.7975027929515,48.3811272011334,5
"w1262156782","ANDARA_SAHASINDRA",1764.12114989733,5,-20.7975326573577,48.3834440966175,6
"w1258129617","ANDRORANGAVOLA_AMBALAFARIHY",1452.96113989637,1,-20.5684532271008,48.2354262470913,102
"w1293423963","ANDRORANGAVOLA_AMBALAFARIHY",1659.39119170984,2,-20.5623648006128,48.2327461755282,6
"w1258213868","ANDRORANGAVOLA_AMBALAFARIHY",1720.00518134715,3,-20.5687912728199,48.227957952331,6
"w1255914122","ANDRORANGAVOLA_AMBALAFARIHY",1807.78497409326,4,-20.5751658159761,48.231147812353,35
"w1293423964","ANDRORANGAVOLA_AMBALAFARIHY",1835.87305699482,5,-20.5702025689277,48.2388164675731,8
"w1258551169","ANDRORANGAVOLA_AMBALAKAFE",765.201438848921,1,-20.5442247180388,48.2113002460081,265
"w1258551168","ANDRORANGAVOLA_AMBALAKAFE",989.016786570743,2,-20.5437310750158,48.2126206546561,5
"w1258541285","ANDRORANGAVOLA_AMBALAKAFE",1218.65227817746,3,-20.5392688124897,48.2119163539315,7
"w1258175386","ANDRORANGAVOLA_AMBALAKAFE",1563.34532374101,4,-20.5479560995413,48.2052122855993,7
"w1258175392","ANDRORANGAVOLA_AMBALAKAFE",1599.38848920863,5,-20.5482130684723,48.2046611261325,6
"w1258102073","ANDRORANGAVOLA_AMBATOMASINA II",2087.23348017621,1,-20.4847054004652,48.2363238716605,71
"w1293591525","ANDRORANGAVOLA_AMBATOMASINA II",2227.83259911894,2,-20.4774777725678,48.2393498251619,8
"w1293591522","ANDRORANGAVOLA_AMBATOMASINA II",2436.3436123348,3,-20.4732083598327,48.243309562401,10
"w1293591524","ANDRORANGAVOLA_AMBATOMASINA II",2460.13215859031,4,-20.4768257011279,48.237092063594,11
"w1293591521","ANDRORANGAVOLA_AMBATOMASINA II",2512.69162995595,5,-20.4714985824201,48.242949226602,11
"w1254847108","ANDRORANGAVOLA_AMBODIMANGA IV",1428.68641975309,1,-20.6089224655544,48.1923945300985,150
"w1254863566","ANDRORANGAVOLA_AMBODIMANGA IV",1560.54567901235,2,-20.6070845312869,48.2012300564273,5
"w1254847124","ANDRORANGAVOLA_AMBODIMANGA IV",1615.95061728395,3,-20.6097660363665,48.1906672798866,5
"w1254863600","ANDRORANGAVOLA_AMBODIMANGA IV",1677.31111111111,4,-20.6050876689017,48.1969620793311,5
"w1254863553","ANDRORANGAVOLA_AMBODIMANGA IV",1835.08641975309,5,-20.611414895094,48.2058082697952,7
"w1257429111","ANDRORANGAVOLA_ANALILA",1479.65373134328,1,-20.5711257128739,48.2054180281651,23
"w1258114472","ANDRORANGAVOLA_ANALILA",1487.94029850746,2,-20.558343148651,48.2026043351196,87
"w1258107782","ANDRORANGAVOLA_ANALILA",1517.22388059701,3,-20.5624088711443,48.2076973717218,7
"w1258107792","ANDRORANGAVOLA_ANALILA",1529.93731343284,4,-20.5699881781263,48.2053602386531,5
"w1258114484","ANDRORANGAVOLA_ANALILA",1565.38507462687,5,-20.5598387018853,48.2008809307438,5
"w1258196779","ANDRORANGAVOLA_ANDRORANGAVOLA",672.848958333333,1,-20.5300333689937,48.2369793693752,289
"w1258196777","ANDRORANGAVOLA_ANDRORANGAVOLA",906.78125,2,-20.5303225748384,48.2386162738894,10
"w1280796539","ANDRORANGAVOLA_ANDRORANGAVOLA",944.793402777778,3,-20.5288210884273,48.2389074302892,24
"w1293426081","ANDRORANGAVOLA_ANDRORANGAVOLA",1012.02777777778,4,-20.5339624228002,48.2347780357576,19
"w1280796537","ANDRORANGAVOLA_ANDRORANGAVOLA",1019.61631944444,5,-20.5276399618131,48.2336149260257,5
"w1258150441","ANDRORANGAVOLA_ANTANANDAVA",993.029411764706,1,-20.505905415442,48.2392527185091,223
"w1258243598","ANDRORANGAVOLA_ANTANANDAVA",1054.63667820069,2,-20.5119155523597,48.2419635559096,142
"w1258150440","ANDRORANGAVOLA_ANTANANDAVA",1090.40657439446,3,-20.5050073825471,48.2402494851885,8
"w1280861741","ANDRORANGAVOLA_ANTANANDAVA",1117.92906574394,4,-20.5090247435647,48.2440081938615,5
"w1280796597","ANDRORANGAVOLA_ANTANANDAVA",1156.38235294118,5,-20.5095074178416,48.2445841975889,5
"w1257832997","ANDRORANGAVOLA_ANTANANDEHIBE",1992.54676952748,1,-20.4544916599433,48.2471116270703,293
"w1257834294","ANDRORANGAVOLA_ANTANANDEHIBE",1999.55448408872,2,-20.4650978855113,48.2430877940897,238
"w1298022904","ANDRORANGAVOLA_ANTANANDEHIBE",2251.54194792671,3,-20.4497735759063,48.247009254388,7
"w1293591535","ANDRORANGAVOLA_ANTANANDEHIBE",2382.83413693346,4,-20.4677894595587,48.2445624324343,14
"w1298031116","ANDRORANGAVOLA_ANTANANDEHIBE",2578.90163934426,5,-20.4581544815339,48.251643456932,7
"w1258597299","ANDRORANGAVOLA_SANDRANAMBA",796.386740331492,1,-20.5190807566588,48.2194680163635,69
"w1280781129","ANDRORANGAVOLA_SANDRANAMBA",888.46408839779,2,-20.5180579548993,48.2210008677492,6
"w1258597032","ANDRORANGAVOLA_SANDRANAMBA",924.889502762431,3,-20.5194388635746,48.2256153385143,7
"w1258597039","ANDRORANGAVOLA_SANDRANAMBA",946.027624309392,4,-20.5207471409963,48.2271852916711,38
"w1258597273","ANDRORANGAVOLA_SANDRANAMBA",1033.14917127072,5,-20.5253807920321,48.2185499121652,5
"w1257369903","ANDRORANGAVOLA_VOHIMASINA II",888.312320916905,1,-20.5839449920597,48.1810130042824,197
"w1257369904","ANDRORANGAVOLA_VOHIMASINA II",993.103151862464,2,-20.5828220404357,48.1817188713273,7
"w1257407787","ANDRORANGAVOLA_VOHIMASINA II",1328.52435530086,3,-20.5871482112312,48.1835542776116,7
"w1257369866","ANDRORANGAVOLA_VOHIMASINA II",1415.05730659026,4,-20.5773887391265,48.1792209348537,6
"w1257407806","ANDRORANGAVOLA_VOHIMASINA II",1427.45272206304,5,-20.5898315890243,48.1791015235481,7
"w1280477555","ANGODONGODONA_AMBINANINDRANO I",1067.74193548387,1,-20.6351948049527,47.8105445008705,79
"w1280477534","ANGODONGODONA_AMBINANINDRANO I",1086.67025089606,2,-20.6341311727938,47.8122350816425,218
"w1280477569","ANGODONGODONA_AMBINANINDRANO I",1253.09318996416,3,-20.6352087273883,47.8064492848329,48
"w1303656546","ANGODONGODONA_AMBINANINDRANO I",1321.51612903226,4,-20.6330366704938,47.8059424276032,7
"w1304443271","ANGODONGODONA_AMBINANINDRANO I",1411.66666666667,5,-20.6315682007771,47.8074603678391,5
"w1294683788","ANGODONGODONA_AMBINANINDRANO II",3216.15815485997,1,-20.5097701742901,47.7691210259035,93
"w1294683787","ANGODONGODONA_AMBINANINDRANO II",3257.42504118616,2,-20.510790674373,47.7715589451298,5
"w1296000539","ANGODONGODONA_AMBINANINDRANO II",3425.57825370675,3,-20.5039773772941,47.7733626770232,5
"w1296000543","ANGODONGODONA_AMBINANINDRANO II",3439.90609555189,4,-20.5042049055005,47.7688499331555,6
"w1295997583","ANGODONGODONA_AMBINANINDRANO II",3446.13838550247,5,-20.5026869852491,47.770276834905,17
"w1292285858","ANGODONGODONA_AMBOHITSARA IV",2378.29300291545,1,-20.5604327986479,47.8108543737358,90
"w1304634027","ANGODONGODONA_AMBOHITSARA IV",2431.45626822157,2,-20.556384474965,47.8027976628393,5
"w1292285888","ANGODONGODONA_AMBOHITSARA IV",2478.9139941691,3,-20.5610796475601,47.8061436133583,12
"w1292285859","ANGODONGODONA_AMBOHITSARA IV",2522.80320699708,4,-20.5617964528389,47.8056031177357,9
"w1292285837","ANGODONGODONA_AMBOHITSARA IV",2581.54810495627,5,-20.5501927468299,47.7958855373794,91
"w1303646488","ANGODONGODONA_AMPASIMADINIKA IV",1832.27198697068,1,-20.6618766465302,47.8151498603082,5
"w1276319575","ANGODONGODONA_AMPASIMADINIKA IV",1834.84527687296,2,-20.6613932774933,47.8113909291763,148
"w1303646468","ANGODONGODONA_AMPASIMADINIKA IV",1878.68078175896,3,-20.6626034694616,47.815953702508,5
"w1303646466","ANGODONGODONA_AMPASIMADINIKA IV",1907.07817589577,4,-20.6619298680448,47.8167505004284,13
"w1303646474","ANGODONGODONA_AMPASIMADINIKA IV",1928.52442996743,5,-20.6636049626449,47.8159982158479,7
"w1052524360","ANGODONGODONA_ANGODONGODONA",1371.64581917063,1,-20.6324377991142,47.8310597856508,402
"w1282474697","ANGODONGODONA_ANGODONGODONA",1442.41604350782,2,-20.6308094517936,47.832630515107,16
"w1282474699","ANGODONGODONA_ANGODONGODONA",1463.95581237254,3,-20.6311051805183,47.8318570137501,5
"w1280821484","ANGODONGODONA_ANGODONGODONA",1467.68184908226,4,-20.633425447917,47.8330398225806,37
"w1282474689","ANGODONGODONA_ANGODONGODONA",1474.81985044188,5,-20.6320876080724,47.8297723045585,7
"w1292358640","ANGODONGODONA_ANTROBAKA",345.791411042945,1,-20.5701106605899,47.8348840306436,104
"w1292300015","ANGODONGODONA_ANTROBAKA",491.546012269939,2,-20.569695677623,47.8335753402174,17
"w1304636909","ANGODONGODONA_ANTROBAKA",859.717791411043,3,-20.5643249765246,47.8389556336674,5
"w1292299371","ANGODONGODONA_ANTROBAKA",959.300613496933,4,-20.5665904268743,47.8297387775532,7
"w1292358605","ANGODONGODONA_ANTROBAKA",972.269938650307,5,-20.56290738915,47.8387026488086,9
"w1294672335","ANGODONGODONA_MORAFENO",1622.64010282776,1,-20.5907644401159,47.8454627007832,218
"w1304383622","ANGODONGODONA_MORAFENO",1686.51928020566,2,-20.5990752975031,47.8386351183647,6
"w1287003289","ANGODONGODONA_MORAFENO",1751.75064267352,3,-20.6002127454984,47.8366828577466,20
"w1304383621","ANGODONGODONA_MORAFENO",1799.80462724936,4,-20.6009893646574,47.8384426473894,8
"w1304383596","ANGODONGODONA_MORAFENO",1804.70437017995,5,-20.5997674387888,47.8426481644561,6
"w1293811925","ANGODONGODONA_TSARASERANANA",970.569579288026,1,-20.5729131902422,47.8340899086033,129
"w1304430065","ANGODONGODONA_TSARASERANANA",1065.54692556634,2,-20.57625004117,47.8334709928075,8
"w1293811924","ANGODONGODONA_TSARASERANANA",1101.22653721683,3,-20.5720862115192,47.8330650729277,14
"w1293811927","ANGODONGODONA_TSARASERANANA",1124.88025889968,4,-20.5747806381479,47.832218844216,7
"w1292384522","ANGODONGODONA_TSARASERANANA",1178.80582524272,5,-20.5777261746873,47.8328579213958,8
"w1292358615","ANTANAMBAO_AMBODIRIANA",1586.35471698113,1,-20.564995807877,47.8554706674415,63
"w1295696886","ANTANAMBAO_AMBODIRIANA",1676.7320754717,2,-20.5729879511968,47.8627616456489,5
"w1295691911","ANTANAMBAO_AMBODIRIANA",1734.12452830189,3,-20.5686349290558,47.8654543075307,7
